	audio_id	audio_file_path	book_id	title	bird_name	id	en_name	ja_name	path	ja_path_name	en_path_name	path_taxon_rank_name
73	2_13	db/日本野鳥大鑑2/13 クマタカ.wav	2	13 クマタカ	クマタカ	Q1262185	Moutain Hawk-Eagle	クマタカ	Q1978121/Q1262185	Nisaetus/クマタカ	Nisaetus/Moutain Hawk-Eagle	/species
79	2_19	db/日本野鳥大鑑2/19 ライチョウ.wav	2	19 ライチョウ	ライチョウ	Q205930	Rock Ptarmigan	ライチョウ	Q201240/Q162029/Q205930	ライチョウ亜科/ライチョウ属/ライチョウ	Tetraoninae/Lagopus/Rock Ptarmigan	subfamily/genus/species
80	2_20	db/日本野鳥大鑑2/20 エゾライチョウ.wav	2	20 エゾライチョウ	エゾライチョウ	Q182761	Hazel Grouse	エゾライチョウ	Q926064/Q182761	Testrates/エゾライチョウ	Testrates/Hazel Grouse	/species
81	2_21	db/日本野鳥大鑑2/21 ウズラ.wav	2	21 ウズラ	ウズラ	Q716869	Janpanese Quail	ウズラ	Q9304816/Q1869243/Q716869	Perdicinae/ウズラ属/ウズラ	Perdicinae/Coturnix/Janpanese Quail	/genus/species
82	2_22	db/日本野鳥大鑑2/22 ヤマドリ.wav	2	22 ヤマドリ	ヤマドリ	Q731600	Copper Pheasant	ヤマドリ	Q863604/Q731600	ヤマドリ属/ヤマドリ	Syrmaticus/Copper Pheasant	genus/species
83	2_23	db/日本野鳥大鑑2/23 キジ.wav	2	23 キジ	キジ	Q425900	Green Pheasant	キジ	Q974811/Q737426/Q425900	Phasianinae/キジ亜科/キジ	Phasianinae/Phasianus/Green Pheasant	/genus/species
84	2_24	db/日本野鳥大鑑2/24 ミフウズラ.wav	2	24 ミフウズラ	ミフウズラ	Q1262057	Barred Buttonquail	ミフウズラ	Q1608770/Q1262057	Turnix/ミフウズラ	Turnix/Barred Buttonquail	/species
85	2_25	db/日本野鳥大鑑2/25 クロヅル.wav	2	25 クロヅル	クロヅル	Q4764	Common Crane	クロヅル	Q25557/Q25365/Q47549/Q4764	ツル目/ツル/ツル属/クロヅル	Gruiformes/Gruidae/Grus/Common Crane	order/family/genus/species
86	2_26	db/日本野鳥大鑑2/26 タンチョウ.wav	2	26 タンチョウ	タンチョウ	Q232906	Red-crowned Crane	タンチョウ	Q47549/Q232906	ツル属/タンチョウ	Grus/Red-crowned Crane	genus/species
87	2_27	db/日本野鳥大鑑2/27 ナベヅル.wav	2	27 ナベヅル	ナベヅル	Q494983	Hooded Crane	ナベヅル	Q25557/Q25365/Q47549/Q494983	ツル目/ツル/ツル属/ナベヅル	Gruiformes/Gruidae/Grus/Hooded Crane	order/family/genus/species
88	2_28	db/日本野鳥大鑑2/28 カナダヅル.wav	2	28 カナダヅル	カナダヅル	Q503804	Sandhill Crane	カナダヅル	Q25557/Q25365/Q47549/Q503804	ツル目/ツル/ツル属/カナダヅル	Gruiformes/Gruidae/Grus/Sandhill Crane	order/family/genus/species
89	2_29	db/日本野鳥大鑑2/29 マナヅル.wav	2	29 マナヅル	マナヅル	Q27452479	Antigone vipio	マナヅル	Q25557/Q25365/Q16529427/Q27452479	ツル目/ツル/Antigone/マナヅル	Gruiformes/Gruidae/Antigone/Antigone vipio	order/family//species
90	2_30	db/日本野鳥大鑑2/30 ソデグロヅル.wav	2	30 ソデグロヅル	ソデグロヅル	Q21949185	Leucogeranus leucogeranus	ソデグロヅル	Q21949237/Q21949185	Leucogeranus/ソデグロヅル	Leucogeranus/Leucogeranus leucogeranus	/species
91	2_31	db/日本野鳥大鑑2/31 クイナ.wav	2	31 クイナ	クイナ	Q3454180	Brown-cheeked Rail	クイナ	Q5113/Q19168/Q25557/Q26623/Q220705/Q3454180	鳥類/新顎類/ツル目/クイナ科/Rallus/クイナ	bird/Neognathae/Gruiformes/Rallidae/Rallus/Brown-cheeked Rail	class/subclass/order/family//species
92	2_32	db/日本野鳥大鑑2/32 ヤンバルクイナ.wav	2	32 ヤンバルクイナ	ヤンバルクイナ	Q1069867	Gallirallus okinawae	ヤンバルクイナ	Q147880/Q1069867	Gallirallus/ヤンバルクイナ	Gallirallus/Gallirallus okinawae	/species
93	2_33	db/日本野鳥大鑑2/33 オオクイナ.wav	2	33 オオクイナ	オオクイナ	Q679123	Slaty-legged Crake	オオクイナ	Q979624/Q679123	Rallina/オオクイナ	Rallina/Slaty-legged Crake	/species
94	2_34	db/日本野鳥大鑑2/34 ヒクイナ.wav	2	34 ヒクイナ	ヒクイナ	Q1076585	Ruddy-breasted Crake	ヒクイナ	Q835525/Q1076585	Porzana/ヒクイナ	Porzana/Ruddy-breasted Crake	/species
96	2_36	db/日本野鳥大鑑2/36 シマクイナ.wav	2	36 シマクイナ	シマクイナ	Q1260592	Yellow Rail	シマクイナ	Q869404/Q1260592	Coturnicops/シマクイナ	Coturnicops/Yellow Rail	/species
97	2_37	db/日本野鳥大鑑2/37 シロハラクイナ.wav	2	37 シロハラクイナ	シロハラクイナ	Q862825	White-breasted Waterhen	シロハラクイナ	Q5113/Q19168/Q25557/Q26623/Q688188/Q862825	鳥類/新顎類/ツル目/クイナ科/Amaurornis/シロハラクイナ	bird/Neognathae/Gruiformes/Rallidae/Amaurornis/White-breasted Waterhen	class/subclass/order/family//species
98	2_38	db/日本野鳥大鑑2/38 ツルクイナ.wav	2	38 ツルクイナ	ツルクイナ	Q494424	Watercock	ツルクイナ	Q5113/Q19168/Q25557/Q26623/Q15875487/Q494424	鳥類/新顎類/ツル目/クイナ科/Gallicrex/ツルクイナ	bird/Neognathae/Gruiformes/Rallidae/Gallicrex/Watercock	class/subclass/order/family//species
99	2_39	db/日本野鳥大鑑2/39 バン.wav	2	39 バン	バン	Q18847	Common Moorhen	バン	Q853653/Q18847	Gallinula/バン	Gallinula/Common Moorhen	/species
100	2_40	db/日本野鳥大鑑2/40 オオバン.wav	2	40 オオバン	オオバン	Q25376	Common Coot	オオバン	Q637533/Q25376	Fulica/オオバン	Fulica/Common Coot	/species
101	2_41	db/日本野鳥大鑑2/41 タマシギ.wav	2	41 タマシギ	タマシギ	Q31617	Greater Painted Snipe	タマシギ	Q674094/Q31617	Rostratula/タマシギ	Rostratula/Greater Painted Snipe	/species
102	2_42	db/日本野鳥大鑑2/42 ミヤコドリ.wav	2	42 ミヤコドリ	ミヤコドリ	Q25928	Eurasian Oystercatcher	ミヤコドリ	Q27515/Q25928	ミヤコドリ属/ミヤコドリ	Haematopus/Eurasian Oystercatcher	genus/species
103	2_43	db/日本野鳥大鑑2/43 コチドリ.wav	2	43 コチドリ	コチドリ	Q18851	Little Ringed Plover	コチドリ	Q736322/Q18851	Charadrius/コチドリ	Charadrius/Little Ringed Plover	/species
105	2_45	db/日本野鳥大鑑2/45 シロチドリ.wav	2	45 シロチドリ	シロチドリ	Q18855	Kentish Plover	シロチドリ	Q736322/Q18855	Charadrius/シロチドリ	Charadrius/Kentish Plover	/species
106	2_46	db/日本野鳥大鑑2/46 メダイチドリ.wav	2	46 メダイチドリ	メダイチドリ	Q305255	Lesser Sand Plover	メダイチドリ	Q736322/Q305255	Charadrius/メダイチドリ	Charadrius/Lesser Sand Plover	/species
107	2_47	db/日本野鳥大鑑2/47 ムナグロ.wav	2	47 ムナグロ	ムナグロ	Q18865	Pacific Golden Plover	ムナグロ	Q2359014/Q18865	Pluvialis/ムナグロ	Pluvialis/Pacific Golden Plover	/species
108	2_48	db/日本野鳥大鑑2/48 ダイゼン.wav	2	48 ダイゼン	ダイゼン	Q18835	Grey Plover	ダイゼン	Q2359014/Q18835	Pluvialis/ダイゼン	Pluvialis/Grey Plover	/species
109	2_49	db/日本野鳥大鑑2/49 ケリ.wav	2	49 ケリ	ケリ	Q1047787	Grey-headed Lapwing	ケリ	Q13426919/Q1047787	Vanellus/ケリ	Vanellus/Grey-headed Lapwing	/species
110	2_50	db/日本野鳥大鑑2/50 タゲリ.wav	2	50 タゲリ	タゲリ	Q25392	Northern Lapwing	タゲリ	Q289448/Q13426919/Q25392	lapwing/Vanellus/タゲリ	lapwing/Vanellus/Northern Lapwing	//species
111	2_51	db/日本野鳥大鑑2/51 キョウジョシギ.wav	2	51 キョウジョシギ	キョウジョシギ	Q26892	Ruddy Turnstone	キョウジョシギ	Q4865776/Q26892	Arenaria/キョウジョシギ	Arenaria/Ruddy Turnstone	/species
112	2_52	db/日本野鳥大鑑2/52 トウネン.wav	2	52 トウネン	トウネン	Q18860	Red-necked Stint	トウネン	Q30838/Q18860	オバシギ属/トウネン	Calidris/Red-necked Stint	genus/species
113	2_53	db/日本野鳥大鑑2/53 ハマシギ.wav	2	53 ハマシギ	ハマシギ	Q26650	Dunlin	ハマシギ	Q30838/Q26650	オバシギ属/ハマシギ	Calidris/Dunlin	genus/species
115	2_55	db/日本野鳥大鑑2/55 ツルシギ.wav	2	55 ツルシギ	ツルシギ	Q28103	Spotted Redshank	ツルシギ	Q41972/Q28103	Tringa/ツルシギ	Tringa/Spotted Redshank	/species
116	2_56	db/日本野鳥大鑑2/56 アカアシシギ.wav	2	56 アカアシシギ	アカアシシギ	Q18859	Common Redshank	アカアシシギ	Q41972/Q18859	Tringa/アカアシシギ	Tringa/Common Redshank	/species
117	2_57	db/日本野鳥大鑑2/57 アオアシシギ.wav	2	57 アオアシシギ	アオアシシギ	Q18840	Common Greenshank	アオアシシギ	Q41972/Q18840	Tringa/アオアシシギ	Tringa/Common Greenshank	/species
118	2_58	db/日本野鳥大鑑2/58 タカブシギ.wav	2	58 タカブシギ	タカブシギ	Q18837	Wood Sandpiper	タカブシギ	Q41972/Q18837	Tringa/タカブシギ	Tringa/Wood Sandpiper	/species
119	2_59	db/日本野鳥大鑑2/59 キアシシギ.wav	2	59 キアシシギ	キアシシギ	Q1272062	Heteroscelus brevipes	キアシシギ	Q2312123/Q1272062	Tattler/キアシシギ	Tattler/Heteroscelus brevipes	/species
120	2_60	db/日本野鳥大鑑2/60 イソシギ.wav	2	60 イソシギ	イソシギ	Q18850	Common Sandpiper	イソシギ	Q310859/Q18850	Actitis/イソシギ	Actitis/Common Sandpiper	/species
121	2_61	db/日本野鳥大鑑2/61 ソリハシシギ.wav	2	61 ソリハシシギ	ソリハシシギ	Q18856	Terek Sandpiper	ソリハシシギ	Q26626/Q18000478/Q18856	シギ科/Xenus/ソリハシシギ	Scolopacidae/Xenus/Terek Sandpiper	family//species
122	2_62	db/日本野鳥大鑑2/62 オグロシギ.wav	2	62 オグロシギ	オグロシギ	Q18841	Black-tailed Godwit	オグロシギ	Q585636/Q18841	Limosa/オグロシギ	Limosa/Black-tailed Godwit	/species
123	2_63	db/日本野鳥大鑑2/63 オオソリハシシギ.wav	2	63 オオソリハシシギ	オオソリハシシギ	Q18864	Bar-tailed Godwit	オオソリハシシギ	Q585636/Q18864	Limosa/オオソリハシシギ	Limosa/Bar-tailed Godwit	/species
124	2_64	db/日本野鳥大鑑2/64 ダイシャクシギ.wav	2	64 ダイシャクシギ	ダイシャクシギ	Q18854	Eurasian Curlew	ダイシャクシギ	Q215166/Q18854	ダイシャクシギ属/ダイシャクシギ	Numenius/Eurasian Curlew	genus/species
125	2_65	db/日本野鳥大鑑2/65 ホウロクシギ.wav	2	65 ホウロクシギ	ホウロクシギ	Q76496	Eastern Curlew	ホウロクシギ	Q26626/Q215166/Q76496	シギ科/ダイシャクシギ属/ホウロクシギ	Scolopacidae/Numenius/Eastern Curlew	family/genus/species
126	2_66	db/日本野鳥大鑑2/66 チュウシャクシギ.wav	2	66 チュウシャクシギ	チュウシャクシギ	Q18858	Eurasian Whimbrel	チュウシャクシギ	Q215166/Q18858	ダイシャクシギ属/チュウシャクシギ	Numenius/Eurasian Whimbrel	genus/species
127	2_67	db/日本野鳥大鑑2/67 ヤマシギ.wav	2	67 ヤマシギ	ヤマシギ	Q26114	Eurasian Woodcock	ヤマシギ	Q642855/Q26114	Woodcock/ヤマシギ	Woodcock/Eurasian Woodcock	/species
128	2_68	db/日本野鳥大鑑2/68 アマミヤマシギ.wav	2	68 アマミヤマシギ	アマミヤマシギ	Q265279	Amami Woodcock	アマミヤマシギ	Q642855/Q265279	Woodcock/アマミヤマシギ	Woodcock/Amami Woodcock	/species
129	2_69	db/日本野鳥大鑑2/69 タシギ.wav	2	69 タシギ	タシギ	Q25692	Common Snipe	タシギ	Q786045/Q25692	Gallinago/タシギ	Gallinago/Common Snipe	/species
131	2_71	db/日本野鳥大鑑2/71 セイタカシギ.wav	2	71 セイタカシギ	セイタカシギ	Q18844	Pied Stilt	セイタカシギ	Q316342/Q18844	Himantopus/セイタカシギ	Himantopus/Pied Stilt	/species
132	2_72	db/日本野鳥大鑑2/72 ハイイロヒレアシシギ.wav	2	72 ハイイロヒレアシシギ	ハイイロヒレアシシギ	Q208335	Red Phalarope	ハイイロヒレアシシギ	Q253776/Q208335	ヒレアシシギ属/ハイイロヒレアシシギ	Phalaropus/Red Phalarope	genus/species
133	2_73	db/日本野鳥大鑑2/73 アカエリヒレアシシギ.wav	2	73 アカエリヒレアシシギ	アカエリヒレアシシギ	Q206840	Red-necked Phalarope	アカエリヒレアシシギ	Q253776/Q206840	ヒレアシシギ属/アカエリヒレアシシギ	Phalaropus/Red-necked Phalarope	genus/species
134	2_74	db/日本野鳥大鑑2/74 ツバメチドリ.wav	2	74 ツバメチドリ	ツバメチドリ	Q116708	Oriental Pratincole	ツバメチドリ	Q2375770/Q116708	Glareola/ツバメチドリ	Glareola/Oriental Pratincole	/species
135	3_01	db/日本野鳥大鑑3/01 トウゾクカモメ.wav	3	01 トウゾクカモメ	トウゾクカモメ	Q212767	Pomarine Skua	トウゾクカモメ	Q205323/Q1053111/Q212767	トウゾクカモメ科/Stercorarius/トウゾクカモメ	Stercorariidae/Stercorarius/Pomarine Skua	family//species
136	3_02	db/日本野鳥大鑑3/02 ユリカモメ.wav	3	02 ユリカモメ	ユリカモメ	Q25634	Black-headed Gull	ユリカモメ	Q27589/Q135851/Q25634	カモメ科/Chroicocephalus/ユリカモメ	Laridae/Chroicocephalus/Black-headed Gull	family//species
137	3_03	db/日本野鳥大鑑3/03 セグロカモメ.wav	3	03 セグロカモメ	セグロカモメ	Q589154	Vega Gull	セグロカモメ	Q27589/Q1887740/Q589154	カモメ科/カモメ属/セグロカモメ	Laridae/Larus/Vega Gull	family/genus/species
138	3_04	db/日本野鳥大鑑3/04 オオセグロカモメ.wav	3	04 オオセグロカモメ	オオセグロカモメ	Q1272080	Slaty-backed Gull	オオセグロカモメ	Q1887740/Q1272080	カモメ属/オオセグロカモメ	Larus/Slaty-backed Gull	genus/species
139	3_05	db/日本野鳥大鑑3/05 シロカモメ.wav	3	05 シロカモメ	シロカモメ	Q27375	Glaucous Gull	シロカモメ	Q27589/Q1887740/Q27375	カモメ科/カモメ属/シロカモメ	Laridae/Larus/Glaucous Gull	family/genus/species
140	3_06	db/日本野鳥大鑑3/06 カモメ.wav	3	06 カモメ	カモメ	Q26427	Mew Gull	カモメ	Q27589/Q1887740/Q26427	カモメ科/カモメ属/カモメ	Laridae/Larus/Mew Gull	family/genus/species
141	3_07	db/日本野鳥大鑑3/07 ウミネコ.wav	3	07 ウミネコ	ウミネコ	Q623194	Black-tailed Gull	ウミネコ	Q27589/Q1887740/Q623194	カモメ科/カモメ属/ウミネコ	Laridae/Larus/Black-tailed Gull	family/genus/species
142	3_08	db/日本野鳥大鑑3/08 ズグロカモメ.wav	3	08 ズグロカモメ	ズグロカモメ	Q1070365	Saunders’s Gull	ズグロカモメ	Q135851/Q1070365	Chroicocephalus/ズグロカモメ	Chroicocephalus/Saunders’s Gull	/species
143	3_09	db/日本野鳥大鑑3/09 ミツユビカモメ.wav	3	09 ミツユビカモメ	ミツユビカモメ	Q26612	Black-legged Kittiwake	ミツユビカモメ	Q310848/Q26612	ミツユビカモメ属/ミツユビカモメ	Rissa/Black-legged Kittiwake	genus/species
144	3_10	db/日本野鳥大鑑3/10 アジサシ.wav	3	10 アジサシ	アジサシ	Q18875	Common Tern	アジサシ	Q76366/Q18875	Sterna/アジサシ	Sterna/Common Tern	/species
145	3_11	db/日本野鳥大鑑3/11 キョクアジサシ.wav	3	11 キョクアジサシ	キョクアジサシ	Q26800	Arctic Tern	キョクアジサシ	Q76366/Q26800	Sterna/キョクアジサシ	Sterna/Arctic Tern	/species
146	3_12	db/日本野鳥大鑑3/12 ベニアジサシ.wav	3	12 ベニアジサシ	ベニアジサシ	Q321293	Roseate Tern	ベニアジサシ	Q76366/Q321293	Sterna/ベニアジサシ	Sterna/Roseate Tern	/species
147	3_13	db/日本野鳥大鑑3/13 エリグロアジサシ.wav	3	13 エリグロアジサシ	エリグロアジサシ	Q28505	Black-naped Tern	エリグロアジサシ	Q76366/Q28505	Sterna/エリグロアジサシ	Sterna/Black-naped Tern	/species
148	3_14	db/日本野鳥大鑑3/14 セグロアジサシ.wav	3	14 セグロアジサシ	セグロアジサシ	Q28482	Sooty Tern	セグロアジサシ	Q27589/Q1088377/Q28482	カモメ科/Onychoprion/セグロアジサシ	Laridae/Onychoprion/Sooty Tern	family//species
149	3_15	db/日本野鳥大鑑3/15 コアジサシ.wav	3	15 コアジサシ	コアジサシ	Q12267692	Little Tern	コアジサシ	Q76408/Q12267692	Sternula/コアジサシ	Sternula/Little Tern	/species
150	3_16	db/日本野鳥大鑑3/16 クロアジサシ.wav	3	16 クロアジサシ	クロアジサシ	Q525717	Brown Noddy	クロアジサシ	Q864492/Q27589/Q513741/Q525717	カモメ上科 (Sibley)/カモメ科/Anous/クロアジサシ	Lari/Laridae/Anous/Brown Noddy	suborder/family//species
151	3_17	db/日本野鳥大鑑3/17 ヒメクロアジサシ.wav	3	17 ヒメクロアジサシ	ヒメクロアジサシ	Q1273772	Black Noddy	ヒメクロアジサシ	Q513741/Q1273772	Anous/ヒメクロアジサシ	Anous/Black Noddy	/species
152	3_18	db/日本野鳥大鑑3/18 シロアジサシ.wav	3	18 シロアジサシ	シロアジサシ	Q248740	White Tern	シロアジサシ	Q27589/Q1029511/Q248740	カモメ科/Gygis/シロアジサシ	Laridae/Gygis/White Tern	family//species
153	3_19	db/日本野鳥大鑑3/19 ウミガラス.wav	3	19 ウミガラス	ウミガラス	Q21062	Common Murre	ウミガラス	Q838599/Q21062	ウミガラス属/ウミガラス	Uria/Common Murre	genus/species
157	3_23	db/日本野鳥大鑑3/23 コウミスズメ.wav	3	23 コウミスズメ	コウミスズメ	Q244035	Least Auklet	コウミスズメ	Q292956/Q244035	Aethia/コウミスズメ	Aethia/Least Auklet	/species
159	3_25	db/日本野鳥大鑑3/25 カラスバト.wav	3	25 カラスバト	カラスバト	Q495139	Japanese Wood Pigeon	カラスバト	Q28078/Q10856/Q209239/Q495139	ハト目/ハト科/カワラバト属/カラスバト	Columbiformes/Columbidae/Columba/Japanese Wood Pigeon	order/family/genus/species
160	3_26	db/日本野鳥大鑑3/26 シラコバト.wav	3	26 シラコバト	シラコバト	Q54696	Eurasian Collared Dove	シラコバト	Q28078/Q10856/Q135447/Q30944/Q54696	ハト目/ハト科/Columbinae/Streptopelia/シラコバト	Columbiformes/Columbidae/Columbinae/Streptopelia/Eurasian Collared Dove	order/family///species
161	3_27	db/日本野鳥大鑑3/27 キジバト.wav	3	27 キジバト	キジバト	Q704987	Oriental Turtle Dove	キジバト	Q28078/Q10856/Q135447/Q30944/Q704987	ハト目/ハト科/Columbinae/Streptopelia/キジバト	Columbiformes/Columbidae/Columbinae/Streptopelia/Oriental Turtle Dove	order/family///species
162	3_28	db/日本野鳥大鑑3/28 キンバト.wav	3	28 キンバト	キンバト	Q795565	Emerald Dove	キンバト	Q28078/Q10856/Q1463407/Q795565	ハト目/ハト科/Chalcophaps/キンバト	Columbiformes/Columbidae/Chalcophaps/Emerald Dove	order/family//species
163	3_29	db/日本野鳥大鑑3/29 アオバト.wav	3	29 アオバト	アオバト	Q997448	White-bellied Green Pigeon	アオバト	Q28078/Q10856/Q431179/Q997448	ハト目/ハト科/アオバト属/アオバト	Columbiformes/Columbidae/Treron/White-bellied Green Pigeon	order/family/genus/species
164	3_30	db/日本野鳥大鑑3/30 ズアカアオバト.wav	3	30 ズアカアオバト	ズアカアオバト	Q691005	Whistling Green Pigeon	ズアカアオバト	Q28078/Q10856/Q431179/Q691005	ハト目/ハト科/アオバト属/ズアカアオバト	Columbiformes/Columbidae/Treron/Whistling Green Pigeon	order/family/genus/species
165	3_31	db/日本野鳥大鑑3/31 ジュウイチ.wav	3	31 ジュウイチ	ジュウイチ	Q2998692	Northern Hawk Cuckoo	ジュウイチ	Q26381/Q2511641/Q2998692	カッコウ科/Hierococcyx/ジュウイチ	Cuculidae/Hierococcyx/Northern Hawk Cuckoo	family//species
167	3_33	db/日本野鳥大鑑3/33 カッコウ.wav	3	33 カッコウ	カッコウ	Q18845	Common Cuckoo	カッコウ	Q746658/Q18845	カッコウ属/カッコウ	Cuculus/Common Cuckoo	genus/species
168	3_34	db/日本野鳥大鑑3/34 ツツドリ.wav	3	34 ツツドリ	ツツドリ	Q1266506	Oriental Cuckoo	ツツドリ	Q746658/Q1266506	カッコウ属/ツツドリ	Cuculus/Oriental Cuckoo	genus/species
169	3_35	db/日本野鳥大鑑3/35 ホトトギス.wav	3	35 ホトトギス	ホトトギス	Q495144	Lesser Cuckoo	ホトトギス	Q746658/Q495144	カッコウ属/ホトトギス	Cuculus/Lesser Cuckoo	genus/species
170	3_36	db/日本野鳥大鑑3/36 ワシミミズク.wav	3	36 ワシミミズク	ワシミミズク	Q130933	Eurasian Eagle-owl	ワシミミズク	Q26012/Q214293/Q130933	フクロウ科/ワシミミズク属/ワシミミズク	Strigidae/Bubo/Eurasian Eagle-owl	family/genus/species
171	3_37	db/日本野鳥大鑑3/37 シマフクロウ.wav	3	37 シマフクロウ	シマフクロウ	Q1137288	Blakiston`s Eagle Owl	シマフクロウ	Q26012/Q214293/Q1137288	フクロウ科/ワシミミズク属/シマフクロウ	Strigidae/Bubo/Blakiston`s Eagle Owl	family/genus/species
172	3_38	db/日本野鳥大鑑3/38 トラフズク.wav	3	38 トラフズク	トラフズク	Q25384	Long-eared Owl	トラフズク	Q5881279/Q25222/Q26012/Q648422/Q25384	Strigimorphae/フクロウ目/フクロウ科/トラフズク属/トラフズク	Strigimorphae/Strigiformes/Strigidae/Asio/Long-eared Owl	/order/family/genus/species
173	3_39	db/日本野鳥大鑑3/39 コミミズク.wav	3	39 コミミズク	コミミズク	Q25769	Short-eared Owl	コミミズク	Q5881279/Q25222/Q26012/Q648422/Q25769	Strigimorphae/フクロウ目/フクロウ科/トラフズク属/コミミズク	Strigimorphae/Strigiformes/Strigidae/Asio/Short-eared Owl	/order/family/genus/species
174	3_40	db/日本野鳥大鑑3/40 コノハズク.wav	3	40 コノハズク	コノハズク	Q171563	Eurasian Scops Owl	コノハズク	Q5881279/Q25222/Q26012/Q832329/Q171563	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/コノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Eurasian Scops Owl	/order/family/genus/species
175	3_41	db/日本野鳥大鑑3/41 リュウキュウコノハズク.wav	3	41 リュウキュウコノハズク	リュウキュウコノハズク	Q716317	Elegant Scops Owl	リュウキュウコノハズク	Q5881279/Q25222/Q26012/Q832329/Q716317	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/リュウキュウコノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Elegant Scops Owl	/order/family/genus/species
177	3_43	db/日本野鳥大鑑3/43 オオコノハズク.wav	3	43 オオコノハズク	オオコノハズク	Q1272534	Janpanese Scops Owl	オオコノハズク	Q5881279/Q25222/Q26012/Q832329/Q1272534	Strigimorphae/フクロウ目/フクロウ科/コノハズク属/オオコノハズク	Strigimorphae/Strigiformes/Strigidae/Otus/Janpanese Scops Owl	/order/family/genus/species
179	3_45	db/日本野鳥大鑑3/45 アオバズク.wav	3	45 アオバズク	アオバズク	Q1267748	Northern Boobok	アオバズク	Q5881279/Q25222/Q26012/Q913555/Q1267748	Strigimorphae/フクロウ目/フクロウ科/アオハズク属/アオバズク	Strigimorphae/Strigiformes/Strigidae/Ninox/Northern Boobok	/order/family/genus/species
180	3_46	db/日本野鳥大鑑3/46 フクロウ.wav	3	46 フクロウ	フクロウ	Q190083	Ural Owl	フクロウ	Q26012/Q241515/Q190083	フクロウ科/Strix/フクロウ	Strigidae/Strix/Ural Owl	family/genus/species
181	3_47	db/日本野鳥大鑑3/47 ミナミメンフクロウ.wav	3	47 ミナミメンフクロウ	ミナミメンフクロウ	Q385076	African Grass Owl	ミナミメンフクロウ	Q5881279/Q25222/Q27112/Q375716/Q385076	Strigimorphae/フクロウ目/メンフクロウ科/Tyto/ミナミメンフクロウ	Strigimorphae/Strigiformes/Tytonidae/Tyto/African Grass Owl	/order/family//species
182	3_48	db/日本野鳥大鑑3/48 ヨタカ.wav	3	48 ヨタカ	ヨタカ	Q1440261	Grey Nightjar	ヨタカ	Q198823/Q1440261	Caprimulgus/ヨタカ	Caprimulgus/Grey Nightjar	/species
183	3_49	db/日本野鳥大鑑3/49 ハリオアマツバメ.wav	3	49 ハリオアマツバメ	ハリオアマツバメ	Q31769	White-throated Needletail	ハリオアマツバメ	Q26617/Q11725806/Q135898/Q31769	アマツバメ科/Apodinae/Hirundapus/ハリオアマツバメ	Apodidae/Apodinae/Hirundapus/White-throated Needletail	family///species
187	3_53	db/日本野鳥大鑑3/53 ヤマショウビン.wav	3	53 ヤマショウビン	ヤマショウビン	Q1049056	Black-capped Kingfisher	ヤマショウビン	Q371767/Q1049056	Halcyon/ヤマショウビン	Halcyon/Black-capped Kingfisher	/species
188	3_54	db/日本野鳥大鑑3/54 アカショウビン.wav	3	54 アカショウビン	アカショウビン	Q1110083	Ruddy Kingfisher	アカショウビン	Q371767/Q1110083	Halcyon/アカショウビン	Halcyon/Ruddy Kingfisher	/species
190	3_56	db/日本野鳥大鑑3/56 ナンヨウショウビン.wav	3	56 ナンヨウショウビン	ナンヨウショウビン	Q31898	Collared Kingfisher	ナンヨウショウビン	Q608715/Q31898	Todiramphus/ナンヨウショウビン	Todiramphus/Collared Kingfisher	/species
194	3_60	db/日本野鳥大鑑3/60 ヤツガシラ.wav	3	60 ヤツガシラ	ヤツガシラ	Q25247	Eurasian Hoopoe	ヤツガシラ	Q5113/Q20740/Q20977/Q4006276/Q25247	鳥類/サイチョウ目/ヤツガシラ科/Upupa/ヤツガシラ	bird/Bucerotiformes/Upupidae/Upupa/Eurasian Hoopoe	class/order/family//species
195	3_61	db/日本野鳥大鑑3/61 アリスイ.wav	3	61 アリスイ	アリスイ	Q25678	Eurasian Wryneck	アリスイ	Q25439/Q21446737/Q31818/Q25678	キツツキ科/Jynginae/Jynx/アリスイ	Picidae/Jynginae/Jynx/Eurasian Wryneck	family///species
203	3_69	db/日本野鳥大鑑3/69 コアカゲラ.wav	3	69 コアカゲラ	コアカゲラ	Q184518	Lesser Spotted Woodpecker	コアカゲラ	Q25439/Q12814087/Q184518	キツツキ科/Dryobates/コアカゲラ	Picidae/Dryobates/Lesser Spotted Woodpecker	family//species
207	4_02	db/日本野鳥大鑑4/02 ヒバリ.wav	4	02 ヒバリ	ヒバリ	Q25961	Eurasian Skylark	ヒバリ	Q25341/Q194240/Q29858/Q378278/Q25961	スズメ目/スズメ亜目/ヒバリ科/ヒバリ属/ヒバリ	Passeriformes/Passeri/Lark/Alauda/Eurasian Skylark	order/suborder/family/genus/species
209	4_04	db/日本野鳥大鑑4/04 ツバメ.wav	4	04 ツバメ	ツバメ	Q25429	Barn Swallow	ツバメ	Q39861/Q28135/Q25429	ツバメ科/Hirundo/ツバメ	Hirundinidae/Hirundo/Barn Swallow	family//species
