,Q18859 :Common Redshank/アカアシシギ,Q26209 :Great Spotted Woodpecker/アカゲラ,Q1589003 :Brown-headed Thrush/アカハラ,Q27075672 :Ryukyu Robin/アカヒゲ,Q2587219 :Izu Thrush/アカコッコ,Q790616 :Brown Shrike/アカモズ,Q31866 :Fork-tailed Swift/アマツバメ,Q997448 :White-bellied Green Pigeon/アオバト,Q195518 :Japanese Green Woodpecker/アオゲラ,Q1190674 :Black-faced Bunting/アオジ,Q25273 :Grey Heron/アオサギ,Q25678 :Eurasian Wryneck/アリスイ,Q188877 :Brambling/アトリ,Q18847 :Common Moorhen/バン,Q20754771 :Common Redpoll/ベニヒワ,Q27075750 :Long-tailed Rosefinch/ベニマシコ,Q726873 :Olive-backed Pipit/ビンズイ,Q26198 :Carrion Crow/ハシボソガラス,Q207838 :Marsh Tit/ハシブトガラ,Q601672 :Tiger Shrike/チゴモズ,Q170831 :Long-tailed Tit/エナガ,Q1315879 :Grey-streaked Flycatcher/エゾビタキ,Q2669182 :Sakhalin Leaf Warbler/エゾムシクイ,Q126216 :Black-crowned Night Heron/ゴイサギ,Q156767 :Eurasian nuthatch/ゴジュウカラ,Q739209 :Asian Rosy Finch/ハギマシコ,Q2897097 :Motacilla alba lugens/ハクセキレイ,Q26650 :Dunlin/ハマシギ,Q111674 :Large-billed Crow/ハシブトガラス,Q30535 :Peregrine Falcon/ハヤブサ,Q25961 :Eurasian Skylark/ヒバリ,Q26459 :Anas penelope/ヒドリガモ,Q28106837 :Eurasian Wigeon/ヒドリガモ,Q191096 :Coal Tit/ヒガラ,Q1076585 :Ruddy-breasted Crake/ヒクイナ,Q697413 :Japanese Waxwing/ヒレンジャク,Q10770477 :Brown-eared Bulbul/ヒヨドリ,Q1586230 :Chestnut-eared Bunting/ホオアカ,Q1076007 :Meadow Bunting/ホオジロ,Q495144 :Lesser Cuckoo/ホトトギス,Q1052029 :Japenese Grosbeak/イカル,Q152144 :Blue Rock Thrush/イソヒヨドリ,Q18850 :Common Sandpiper/イソシギ,Q26552 :Red Crossbill/イスカ,Q728235 :Asian House Martin/イワツバメ,Q616456 :Daurian Redstart/ジョウビタキ,Q2998692 :Northern Hawk Cuckoo/ジュウイチ,Q25421 :Little Grebe/カイツブリ,Q25354 :Eurasian Jay/カケス,Q25422 :Great Crested Grebe/カンムリカイツブリ,Q3315640 :White-browed Laughingthrush/カオジロガビチョウ,Q839542 :Indian Spot-billed Duck/カルガモ,Q1268169 :Eastern Spot-billed Duck/カルガモ,Q286809 :Rustic Bunting/カシラダカ,Q1034960 :Brown Dipper/カワガラス,Q27075786 :Grey-capped Greenfinch/カワラヒワ,Q79915 :Common Kingfisher/カワセミ,Q25440 :Great Cormorant/カワウ,Q524343 :Japanese Accentor/カヤクグリ,Q1047787 :Grey-headed Lapwing/ケリ,Q1272062 :Heteroscelus brevipes/キアシシギ,Q11848755 :Grey-tailed Tattler/キアシシギ,Q193593 :Eurasian Treecreeper/キバシリ,Q1367236 :Narcissus Flycatcher/キビタキ,Q425900 :Green Pheasant/キジ,Q704987 :Oriental Turtle Dove/キジバト,Q26657 :Goldcrest/キクイタダキ,Q26135 :Bohemian Waxwing/キレンジャク,Q201316 :Grey Wagtail/キセキレイ,Q12267692 :Little Tern/コアジサシ,Q28355 :Marsh Sandpiper/コアオアシシギ,Q18851 :Little Ringed Plover/コチドリ,Q25700 :Eurasian Teal/コガモ,Q215211 :Willow Tit/コガラ,Q27074882 :Yungipicus kizuki/コゲラ,Q26603 :Tundra Swan/コハクチョウ,Q594049 :Chinese Grosbeak/コイカル,Q1074291 :Chinese Bamboo Partridge/コジュケイ,Q1589261 :Ochre-rumped Bunting/コジュリン,Q27050 :Brant Goose/コクガン,Q27075673 :Japanese Robin/コマドリ,Q1586190 :Chestnut-cheeked Starling/コムクドリ,Q171563 :Eurasian Scops Owl/コノハズク,Q1260390 :Oriental Scops Owl/コノハズク,Q27075670 :Siberian Blue Robin/コルリ,Q131709 :Little Egret/コサギ,Q27075642 :Asian Brown Flycatcher/コサメビタキ,Q790623 :Muscicapa latirostris/コサメビタキ,Q27075446 :Red-rumped Swallow/コシアカツバメ,Q1200757 :Black-browed Reed Warbler/コヨシキリ,Q185099 :Water Rail/クイナ,Q3454180 :Brown-cheeked Rail/クイナ,Q143284 :Black Woodpecker/クマゲラ,Q1262185 :Moutain Hawk-Eagle/クマタカ,Q529048 :Black Scoter/クロガモ,Q27434 :common scoter/クロガモ,Q1586258 :Gray Bunting/クロジ,Q2720710 :Janpanese Thrush/クロツグミ,Q28450 :Green Sandpiper/クサシギ,Q837761 :Lanceolated Warbler/マキノセンニュウ,Q1591663 :Eyebrowed Thrush/マミチャジナイ,Q258964 :Siberian Thrush/マミジロ,Q12265907 :Janpanese Leaf Warbler/メボソムシクイ,Q720497 :Arctic Warbler/メボソムシクイ,Q253644 :Bonin White-eye/メグロ,Q700028 :Japanese White-eye/メジロ,Q1262057 :Barred Buttonquail/ミフウズラ,Q25332 :Osprey/ミサゴ,Q25740 :Eurasian Wren/ミソサザイ,Q25928 :Eurasian Oystercatcher/ミヤコドリ,Q25386 :Rook/ミヤマガラス,Q1193779 :Yellow-throated Bunting/ミヤマホオジロ,Q763116 :Japanese Night Heron/ミゾゴイ,Q804145 :Bull-headed Shrike/モズ,Q1589248 :Mugimaki Flycatcher/ムギマキ,Q368505 :Dusky Warbler/ムジセッカ,Q27075595 :White-cheeked Starling/ムクドリ,Q18865 :Pacific Golden Plover/ムナグロ,Q331190 :White-winged Crossbill/ナキイスカ,Q6739527 :Stejneger's Stonechat/ノビタキ,Q1315689 :African Stonechat/ノビタキ,Q27075678 :Siberian Rubythroat/ノゴマ,Q1588177 :Yellow Bunting/ノジコ,Q1152577 :Eastern Buzzard/ノスリ,Q1316962 :Passer rutilans/ニュウナイスズメ,Q28868046 :Russet Sparrow/ニュウナイスズメ,Q207290 :White-backed Woodpecker/オオアカゲラ,Q25376 :Common Coot/オオバン,Q73456 :Oriental Reed Warbler/オオヨシキリ,Q2784761 :Taiga Flycatcher/オジロビタキ,Q25438 :White-tailed Sea Eagle/オジロワシ,Q12265905 :Kamchatka leaf warbler/オオムシクイ,Q503807 :Azure-winged Magpie/オナガ,Q25450 :Nothern Pintail/オナガガモ,Q941289 :Latham’s Snipe/オオジシギ,Q73477 :Blue-and-white Flycatcher/オオルリ,Q21976264 :Locustella pryeri/オオセッカ,Q1588195 :Marsh Grassbird/オオセッカ,Q25353 :Northern Goshawk/オオタカ,Q200339 :Mandarin Duck/オシドリ,Q716317 :Elegant Scops Owl/リュウキュウコノハズク,Q3233109 :Ryukyu Minivet/リュウキュウサンショウクイ,Q129219 :Red-flanked Bush Robin/ルリビタキ,Q715227 :Lidth's Jay/ルリカケス,Q73578 :Dark-sided Flycatcher/サメビタキ,Q1074163 :Japanese Paradise Flycatcher/サンコウチョウ,Q1590357 :Ashy Minivet/サンショウクイ,Q270722 :Striated Heron/ササゴイ,Q1270171 :Grey-faced Buzzard/サシバ,Q1071547 :Japanese Wagtail/セグロセキレイ,Q210791 :Zitting Cisticola/セッカ,Q2869566 :Eastern Crowned Warbler/センダイムシクイ,Q177798 :Japanese Tit/シジュウカラ,Q335535 :Yellow-breasted Bunting/シマアオジ,Q1192214 :Rufous-tailed Robin/シマゴマ,Q1585356 :Middendorff’s Grasshopper Warbler/シマセンニュウ,Q174088 :Hawfinch/シメ,Q331179 :Harlequin Duck/シノリガモ,Q18855 :Kentish Plover/シロチドリ,Q1061015 :Light-vented Bulbul/シロガシラ,Q1589031 :Pale Thrush/シロハラ,Q25968 :Eurasian Tree Sparrow/スズメ,Q208707 :Water Pipit/タヒバリ,Q31617 :Greater Painted Snipe/タマシギ,Q493173 :Crested Ibis/トキ,Q695723 :Scaly Thrush/トラツグミ,Q949662 :White's Thrush/トラツグミ,Q25429 :Barn Swallow/ツバメ,Q1591651 :Dusky Thrush/ツグミ,Q843175 :Naumann’s Thrush/ツグミ,Q25984 :Western Yellow Wagtail/ツメナガセキレイ,Q606755 :Japanese Sparrowhawk/ツミ,Q28103 :Spotted Redshank/ツルシギ,Q1266506 :Oriental Cuckoo/ツツドリ,Q1075576 :Himalayan Cuckoo/ツツドリ,Q27075456 :Horornis diphone/ウグイス,Q727214 :Japanese Cormorant/ウミウ,Q25382 :Eurasian Bullfinch/ウソ,Q716869 :Janpanese Quail/ウズラ,Q25357 :Northern Raven/ワタリガラス,Q2669165 :Asian Stubtail/ヤブサメ,Q731600 :Copper Pheasant/ヤマドリ,Q27075354 :Varied Tit/ヤマガラ,Q201106 :Grey-headed Woodpecker/ヤマゲラ,Q371843 :Crested Kingfisher/ヤマセミ,Q26114 :Eurasian Woodcock/ヤマシギ,Q888536 :Yellow Bittern/ヨシゴイ,Q1440261 :Grey Nightjar/ヨタカ,Q25634 :Black-headed Gull/ユリカモメ,Q1070365 :Saunders’s Gull/ズグロカモメ,Q25421 :Little Grebe/カイツブリ.1,Q853412 :Short-tailed Albatross/アホウドリ,Q600319 :Black-footed Albatross/クロアシアホウドリ,Q211986 :Leach’s Storm Petrel/コシジロウミツバメ,Q25440 :Great Cormorant/カワウ.1,Q25709 :Eurasian Bittern/サンカノゴイ,Q126216 :Black-crowned Night Heron/ゴイサギ.1,Q270722 :Striated Heron/ササゴイ.1,Q26733 :Canada Goose/カナダガン,Q172093 :Greater White-fronted Goose/マガン,Q191628 :Lesser White-fronted Goose/カリガネ,Q26452 :Bean Goose/ヒシクイ,Q673280 :Tundra Bean Goose/ヒシクイ,Q755653 :Emperor Goose/ミカドガン,Q25612 :Whooper Swan/オオハクチョウ,Q200339 :Mandarin Duck/オシドリ.1,Q25348 :Mallard/マガモ,Q839542 :Indian Spot-billed Duck/カルガモ.1,Q1268169 :Eastern Spot-billed Duck/カルガモ.1,Q25700 :Eurasian Teal/コガモ.1,Q26742 :Common Pochard/ホシハジロ,Q180991 :Common Merganser/カワアイサ,Q25332 :Osprey/ミサゴ.1,Q605431 :Oriental Honey Buzzard/ハチクマ,Q80362 :Black Kite/トビ,Q606755 :Japanese Sparrowhawk/ツミ.1,Q25380 :Eurasian Sparrowhawk/ハイタカ,Q1152577 :Eastern Buzzard/ノスリ.1,Q1270171 :Grey-faced Buzzard/サシバ.1,Q431212 :Crested Serpent Eagle/カンムリワシ,Q30535 :Peregrine Falcon/ハヤブサ.1,Q25876 :Eurasian Hobby/チゴハヤブサ,Q205930 :Rock Ptarmigan/ライチョウ,Q182761 :Hazel Grouse/エゾライチョウ,Q716869 :Janpanese Quail/ウズラ.1,Q425900 :Green Pheasant/キジ.1,Q4764 :Common Crane/クロヅル,Q232906 :Red-crowned Crane/タンチョウ,Q494983 :Hooded Crane/ナベヅル,Q503804 :Sandhill Crane/カナダヅル,Q27452479 :Antigone vipio/マナヅル,Q21949185 :Leucogeranus leucogeranus/ソデグロヅル,Q1069867 :Gallirallus okinawae/ヤンバルクイナ,Q679123 :Slaty-legged Crake/オオクイナ,Q18847 :Common Moorhen/バン.1,Q25376 :Common Coot/オオバン.1,Q25928 :Eurasian Oystercatcher/ミヤコドリ.1,Q18851 :Little Ringed Plover/コチドリ.1,Q913777 :Long-billed Plover/イカルチドリ,Q18855 :Kentish Plover/シロチドリ.1,Q305255 :Lesser Sand Plover/メダイチドリ,Q18865 :Pacific Golden Plover/ムナグロ.1,Q18835 :Grey Plover/ダイゼン,Q1047787 :Grey-headed Lapwing/ケリ.1,Q26892 :Ruddy Turnstone/キョウジョシギ,Q18860 :Red-necked Stint/トウネン,Q26650 :Dunlin/ハマシギ.1,Q58958 :Sanderling/ミユビシギ,Q28103 :Spotted Redshank/ツルシギ.1,Q18859 :Common Redshank/アカアシシギ.1,Q18840 :Common Greenshank/アオアシシギ,Q1272062 :Heteroscelus brevipes/キアシシギ.1,Q11848755 :Grey-tailed Tattler/キアシシギ.1,Q18850 :Common Sandpiper/イソシギ.1,Q18856 :Terek Sandpiper/ソリハシシギ,Q18841 :Black-tailed Godwit/オグロシギ,Q18864 :Bar-tailed Godwit/オオソリハシシギ,Q18854 :Eurasian Curlew/ダイシャクシギ,Q76496 :Eastern Curlew/ホウロクシギ,Q18858 :Eurasian Whimbrel/チュウシャクシギ,Q941289 :Latham’s Snipe/オオジシギ.1,Q178821 :Black-winged Stilt/セイタカシギ,Q18844 :Pied Stilt/セイタカシギ,Q208335 :Red Phalarope/ハイイロヒレアシシギ,Q206840 :Red-necked Phalarope/アカエリヒレアシシギ,Q25634 :Black-headed Gull/ユリカモメ.1,Q1272080 :Slaty-backed Gull/オオセグロカモメ,Q27375 :Glaucous Gull/シロカモメ,Q26427 :Mew Gull/カモメ,Q1070365 :Saunders’s Gull/ズグロカモメ.1,Q26612 :Black-legged Kittiwake/ミツユビカモメ,Q18875 :Common Tern/アジサシ,Q321293 :Roseate Tern/ベニアジサシ,Q28505 :Black-naped Tern/エリグロアジサシ,Q12267692 :Little Tern/コアジサシ.1,Q1273772 :Black Noddy/ヒメクロアジサシ,Q248740 :White Tern/シロアジサシ,Q997448 :White-bellied Green Pigeon/アオバト.1,Q2998692 :Northern Hawk Cuckoo/ジュウイチ.1,Q18845 :Common Cuckoo/カッコウ,Q495144 :Lesser Cuckoo/ホトトギス.1,Q130933 :Eurasian Eagle-owl/ワシミミズク,Q1137288 :Blakiston`s Eagle Owl/シマフクロウ,Q25769 :Short-eared Owl/コミミズク,Q171563 :Eurasian Scops Owl/コノハズク.1,Q1260390 :Oriental Scops Owl/コノハズク.1,Q716317 :Elegant Scops Owl/リュウキュウコノハズク.1,Q1272534 :Janpanese Scops Owl/オオコノハズク,Q1267153 :Sunda Scops Owl/オオコノハズク,Q1267748 :Northern Boobok/アオバズク,Q190083 :Ural Owl/フクロウ,Q385076 :African Grass Owl/ミナミメンフクロウ,Q1440261 :Grey Nightjar/ヨタカ.1,Q1270485 :Philippine Spine-tailed Swift/ハリオアマツバメ,Q31769 :White-throated Needletail/ハリオアマツバメ,Q31713 :House Swift/ヒメアマツバメ,Q31866 :Fork-tailed Swift/アマツバメ.1,Q371843 :Crested Kingfisher/ヤマセミ.1,Q1049056 :Black-capped Kingfisher/ヤマショウビン,Q1110083 :Ruddy Kingfisher/アカショウビン,Q31898 :Collared Kingfisher/ナンヨウショウビン,Q79915 :Common Kingfisher/カワセミ.1,Q735158 :White-throated Kingfisher/アオショウビン,Q44109 :Oriental Dollarbird/ブッポウソウ,Q25247 :Eurasian Hoopoe/ヤツガシラ,Q25678 :Eurasian Wryneck/アリスイ.1,Q195518 :Japanese Green Woodpecker/アオゲラ.1,Q201106 :Grey-headed Woodpecker/ヤマゲラ.1,Q143284 :Black Woodpecker/クマゲラ.1,Q26209 :Great Spotted Woodpecker/アカゲラ.1,Q184518 :Lesser Spotted Woodpecker/コアカゲラ,Q27074882 :Yungipicus kizuki/コゲラ.1,Q25961 :Eurasian Skylark/ヒバリ.1,Q25909 :Riparia riparia/ショウドウツバメ,Q25429 :Barn Swallow/ツバメ.1,Q767050 :Pacific Swallow/リュウキュウツバメ,Q27075446 :Red-rumped Swallow/コシアカツバメ.1,Q728235 :Asian House Martin/イワツバメ.1,Q201316 :Grey Wagtail/キセキレイ.1,Q2897097 :Motacilla alba lugens/ハクセキレイ.1,Q1071547 :Japanese Wagtail/セグロセキレイ.1,Q726873 :Olive-backed Pipit/ビンズイ.1,Q208707 :Water Pipit/タヒバリ.1,Q1590357 :Ashy Minivet/サンショウクイ.1,Q3233109 :Ryukyu Minivet/リュウキュウサンショウクイ.1,Q10770477 :Brown-eared Bulbul/ヒヨドリ.1,Q804145 :Bull-headed Shrike/モズ.1,Q790616 :Brown Shrike/アカモズ.1,Q26135 :Bohemian Waxwing/キレンジャク.1,Q697413 :Japanese Waxwing/ヒレンジャク.1,Q1034960 :Brown Dipper/カワガラス.1,Q25740 :Eurasian Wren/ミソサザイ.1,Q208334 :Alpine Accentor/イワヒバリ,Q524343 :Japanese Accentor/カヤクグリ.1,Q27075673 :Japanese Robin/コマドリ.1,Q27631965 :Larvivora akahige tanensis/タネコマドリ,Q1192214 :Rufous-tailed Robin/シマゴマ.1,Q25334 :European Robin/ヨーロッパコマドリ,Q27075678 :Siberian Rubythroat/ノゴマ.1,Q26578 :Bluethroat/オガワコマドリ,Q27075670 :Siberian Blue Robin/コルリ.1,Q129219 :Red-flanked Bush Robin/ルリビタキ.1,Q616456 :Daurian Redstart/ジョウビタキ.1,Q26620 :Common Redstart/シロビタイジョウビタキ,Q6739527 :Stejneger's Stonechat/ノビタキ.1,Q1315689 :African Stonechat/ノビタキ.1,Q26420 :Northern Wheatear/ハシグロヒタキ,Q152144 :Blue Rock Thrush/イソヒヨドリ.1,Q695723 :Scaly Thrush/トラツグミ.1,Q949662 :White's Thrush/トラツグミ.1,Q3066642 :Amami Thrush/オオトラツグミ,Q258964 :Siberian Thrush/マミジロ.1,Q2720710 :Janpanese Thrush/クロツグミ.1,Q20949808 :Chinese Blackbird/クロウタドリ,Q25234 :Common Blackbird/クロウタドリ,Q1589003 :Brown-headed Thrush/アカハラ.1,Q2587219 :Izu Thrush/アカコッコ.1,Q1589031 :Pale Thrush/シロハラ.1,Q1591663 :Eyebrowed Thrush/マミチャジナイ.1,Q1591651 :Dusky Thrush/ツグミ.1,Q843175 :Naumann’s Thrush/ツグミ.1,Q25777 :Fieldfare/ノハラツグミ,Q26349 :Song Thrush/ウタツグミ,Q178942 :Mistle Thrush/ヤドリギツグミ,Q27075558 :Vinous-throated Parrotbill/ダルマエナガ,Q27075456 :Horornis diphone/ウグイス.1,Q21976264 :Locustella pryeri/オオセッカ.1,Q1588195 :Marsh Grassbird/オオセッカ.1,Q1584677 :Gray’s Grasshopper Warbler/エゾセンニュウ,Q12262524 :Sakhain Grasshopper Warbler/エゾセンニュウ,Q1585356 :Middendorff’s Grasshopper Warbler/シマセンニュウ.1,Q62168788 :Styan's Grasshopper Warbler/ウチヤマセンニュウ,Q1203008 :Pleske's Warbler/ウチヤマセンニュウ,Q1200757 :Black-browed Reed Warbler/コヨシキリ.1,Q73456 :Oriental Reed Warbler/オオヨシキリ.1,Q206089 :Lesser Whitethroat/コノドジロムシクイ,Q27239 :Willow Warbler/キタヤナギムシクイ,Q185784 :Common Chiffchaff/チフチャフ,Q27075477 :Wood Warbler/モリムシクイ,Q809446 :Radde’s Warbler/カラフトムジセッカ,Q330318 :Yellow-browed Warbler/キマユムシクイ,Q752513 :Pallas’s Leaf Warbler/カラフトムシクイ,Q12265907 :Janpanese Leaf Warbler/メボソムシクイ.1,Q720497 :Arctic Warbler/メボソムシクイ.1,Q2669182 :Sakhalin Leaf Warbler/エゾムシクイ.1,Q2869566 :Eastern Crowned Warbler/センダイムシクイ.1,Q26657 :Goldcrest/キクイタダキ.1,Q27442 :European Pied Flycatcher/マダラヒタキ,Q1589248 :Mugimaki Flycatcher/ムギマキ.1,Q73574 :Yellow-rumped Flycatcher/マミジロキビタキ,Q1367236 :Narcissus Flycatcher/キビタキ.1,Q73477 :Blue-and-white Flycatcher/オオルリ.1,Q73578 :Dark-sided Flycatcher/サメビタキ.1,Q27075642 :Asian Brown Flycatcher/コサメビタキ.1,Q790623 :Muscicapa latirostris/コサメビタキ.1,Q1074163 :Japanese Paradise Flycatcher/サンコウチョウ.1,Q170831 :Long-tailed Tit/エナガ.1,Q273067 :Eurasian Penduline Tit/ツリスガラ,Q2225265 :Chinese Penduline Tit/ツリスガラ,Q207838 :Marsh Tit/ハシブトガラ.1,Q215211 :Willow Tit/コガラ.1,Q191096 :Coal Tit/ヒガラ.1,Q27075354 :Varied Tit/ヤマガラ.1,Q21364393 :Sittiparus owstoni/オーストンヤマガラ,Q177798 :Japanese Tit/シジュウカラ.1,Q156767 :Eurasian nuthatch/ゴジュウカラ.1,Q193593 :Eurasian Treecreeper/キバシリ.1,Q700028 :Japanese White-eye/メジロ.1,Q253644 :Bonin White-eye/メグロ.1,Q26205 :Yellowhammer/キアオジ,Q221423 :Pine Bunting/シラガホオジロ,Q1076007 :Meadow Bunting/ホオジロ.1,Q206630 :Ortolan Bunting/ズアオホオジロ,Q1589261 :Ochre-rumped Bunting/コジュリン.1,Q1586230 :Chestnut-eared Bunting/ホオアカ.1,Q216855 :Little Bunting/コホオアカ,Q286809 :Rustic Bunting/カシラダカ.1,Q1193779 :Yellow-throated Bunting/ミヤマホオジロ.1,Q335535 :Yellow-breasted Bunting/シマアオジ.1,Q427182 :Chestnut Bunting/シマノジコ,Q1588177 :Yellow Bunting/ノジコ.1,Q1190674 :Black-faced Bunting/アオジ.1,Q1586258 :Gray Bunting/クロジ.1,Q26961 :Reed Bunting/オオジュリン,Q208703 :Lapland Longspur/ツメナガホオジロ,Q26416 :Snow Bunting/ユキホオジロ,Q686673 :White-crowned Sparrow/ミヤマシトド,Q25383 :Common Chaffinch/ズアオアトリ,Q188877 :Brambling/アトリ.1,Q27075786 :Grey-capped Greenfinch/カワラヒワ.1,Q27075864 :Eurasian Siskin/マヒワ,Q20754771 :Common Redpoll/ベニヒワ.1,Q739209 :Asian Rosy Finch/ハギマシコ.1,Q46143 :Common Rosefinch/アカマシコ,Q27075750 :Long-tailed Rosefinch/ベニマシコ.1,Q214571 :Pine Grosbeak/ギンザンマシコ,Q26552 :Red Crossbill/イスカ.1,Q331190 :White-winged Crossbill/ナキイスカ.1,Q25382 :Eurasian Bullfinch/ウソ.1,Q174088 :Hawfinch/シメ.1,Q594049 :Chinese Grosbeak/コイカル.1,Q1052029 :Japenese Grosbeak/イカル.1,Q14683 :House Sparrow/イエスズメ,Q25968 :Eurasian Tree Sparrow/スズメ.1,Q1316962 :Passer rutilans/ニュウナイスズメ.1,Q28868046 :Russet Sparrow/ニュウナイスズメ.1,Q890912 :Daurian Starling/シベリアムクドリ,Q1586190 :Chestnut-cheeked Starling/コムクドリ.1,Q27075595 :White-cheeked Starling/ムクドリ.1,Q25469 :Common Starling/ホシムクドリ,Q46435 :Black Drongo/オウチュウ,Q25354 :Eurasian Jay/カケス.1,Q503807 :Azure-winged Magpie/オナガ.1,Q25307 :Common Magpie/カササギ,Q1133750 :Korean magpie/カササギ,Q184820 :Spotted Nutcracker/ホシガラス,Q27075327 :Coloeus dauuricus/コクマルガラス,Q201461 :Daurian Jackdaw/コクマルガラス,Q25345384 :Western Jackdaw/ニシコクマルガラス,Q507383 :House Crow/イエガラス,Q26198 :Carrion Crow/ハシボソガラス.1,Q111674 :Large-billed Crow/ハシブトガラス.1,Q25357 :Northern Raven/ワタリガラス.1,Q631805 :Painted Stork/インドトキコウ,Q208763 :African Sacred Ibis/アフリカクロトキ,Q131044 :Black Swan/コクチョウ,Q25432 :Common Pheasant/コウライキジ,Q1074291 :Chinese Bamboo Partridge/コジュケイ.1,Q21470350 :Taiwan Bamboo Partridge/テッケイ,Q335113 :Golden Pheasant/キンケイ,Q288485 :Zebra Dove/チョウショウバト,Q514809 :Cockatiel/オカメインコ,Q121221 :Budgerigar/セキセイインコ,Q208060 :Rose-ringed Parakeet/ワカケホンセイインコ,Q243761 :Scarlet Macaw/コンゴウインコ,Q501063 :Red-whiskered Bulbul/コウラウン,Q266761 :Oriental Magpie Robin/シキチョウ,Q862812 :White-crested Laughingthrush/ハクオウチョウ,Q589245 :Red-billed Leiothrix/ソウシチョウ,Q1589896 :Hwamei/ガビチョウ,Q3315640 :White-browed Laughingthrush/カオジロガビチョウ.1,Q726389 :Northern Cardinal/ショウジョウコウカンチョウ,Q720648 :Black-rumped Waxbill/カエデチョウ,Q73741 :Red Avadavat/ベニスズメ,Q331065 :Zebra Finch/キンカチョウ,Q478632 :Tricoloured Munia/ギンパラ,Q766579 :Chestnut Munia/キンパラ,Q574939 :White-rumped Munia/コシジロキンパラ,Q862698 :Dusky Munia/コゲチャキンパラ,Q36197 :Scaly-breasted Munia/シマキンパラ,Q548262 :White-headed Munia/ヘキチョウ,Q25185408 :Lonchura oryzivora/ブンチョウ,Q27075597 :Asian Pied Starling/ホオジロムクドリ,Q116667 :Common Myna/インドハッカ,Q715819 :Crested Myna/ハッカチョウ,Q337416 :Common Hill Myna/キュウカンチョウ,Q94533 :Taiwan Blue Magpie/ヤマムスメ
0,1,14,20,21,20,17,13,14,14,17,16,14,17,13,18,18,20,20,20,17,20,20,18,16,18,18,21,5,20,17,18,16,15,20,13,17,18,17,17,14,18,20,5,18,17,20,14,14,20,14,20,16,16,17,20,17,19,15,17,8,5,3,17,20,15,15,17,17,20,8,3,7,16,20,15,16,18,15,17,16,21,17,16,16,21,15,20,20,17,17,13,13,14,16,16,16,17,20,3,17,20,20,18,18,17,17,7,16,17,7,20,17,16,17,20,18,17,7,18,20,20,21,17,16,20,20,14,13,17,20,16,18,20,16,5,20,17,20,17,16,16,17,20,20,20,17,17,15,16,20,17,18,20,17,21,17,18,15,7,18,20,20,20,7,16,20,20,17,20,20,20,17,3,14,14,17,15,18,15,20,20,15,20,14,20,5,16,14,8,8,14,16,16,16,15,16,16,15,16,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,17,18,15,14,15,15,13,13,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,8,5,5,5,5,3,1,3,5,3,5,5,5,5,5,5,5,5,7,7,5,5,8,8,8,8,8,8,8,8,8,8,8,8,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,14,14,14,13,13,20,20,20,20,19,20,18,14,14,14,14,14,14,13,15,18,17,17,17,17,17,20,21,20,20,20,17,17,18,17,17,17,17,20,17,17,17,21,22,21,20,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,20,17,17,17,17,17,17,17,20,18,18,18,18,18,18,18,18,18,18,17,20,20,20,20,20,20,20,20,17,20,20,20,20,20,20,20,20,20,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,20,20,20,20,17,17,17,17,17,20,20,20,20,20,20,20,20,20,20,20,20,15,16,16,15,15,15,15,15,17,18,18,18,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,20
